user_id,involved_project_count,first_seen,last_seen,tenure_days,user_weight
owXa7WDXFBbDBmiJoxKRutlJPxR2,1,2024-06-17 06:16:00,2024-06-17 06:16:00,1,1.0
owfzpGT1DTX1C5v6ZnbjFDxuU7x2,1,2022-11-04 13:39:00,2022-11-04 14:29:00,1,1.0
owjrX0aUFHNVR3igIec5KXtMe182,1,2024-03-07 20:59:00,2024-03-07 21:23:00,1,1.0
owvb9OSN6UUOQe4IxUJZ7SSQcbQ2,1,2023-11-01 17:30:00,2023-11-01 17:30:00,1,1.0
owxtShlg25Zyaw8HHVsMt24XWbx2,1,2022-10-12 02:15:00,2022-10-12 02:15:00,1,1.0
ox2XDzjTtQdLPr87MM6JF5tUk6C2,2,2024-09-04 08:39:00,2024-09-13 09:38:00,10,1.0
ox3mV5SJbpRtDMAaidn2e1uGrzG2,1,2022-06-17 20:24:00,2022-06-17 20:24:00,1,1.0
ox5KkEeVhoPBs4FwH8bmOpzSSDQ2,1,2024-08-22 09:12:00,2024-08-22 09:12:00,1,1.0
ox8iNmRXnmbprUT6ckciAldeEAf1,4,2022-09-23 17:06:00,2023-11-15 20:44:00,419,2.0
oxHTPJuGWAavaJuEGefvIrz09eV2,1,2022-08-05 18:40:00,2022-08-05 19:01:00,1,1.0
oxJ6gUfRVwO0Q9mGtZbNZA0oMll1,1,2024-04-25 22:42:00,2024-04-25 22:42:00,1,1.0
oxZqQDrdqbZR7QQKESmW0qBoGg52,21,2022-05-03 00:59:00,2024-04-23 07:37:00,722,4.392317422778761
oxa6pSAsvsOTTbBzC0o1cwoDoPc2,1,2022-03-22 22:38:00,2022-03-22 22:39:00,1,1.0
oxj6vshPq9PMAVvk8Ws6ASgwCOv1,1,2024-09-08 20:37:00,2024-09-08 20:39:00,1,1.0
oxj6x0qsfUaC31hATQncnChp0f52,1,2024-09-11 16:13:00,2024-09-11 19:19:00,1,1.0
oxklDOD9fxaJGMH5EGi5LfMrKbX2,1,2022-03-25 05:46:00,2022-03-25 05:46:00,1,1.0
oxoTqAHgkTY6otkV0AfMqOEhebH3,2,2022-03-19 07:49:00,2022-03-19 07:53:00,1,1.0
oxr5ufB4QOWQdGGo4G8f6eUqhbG2,1,2022-01-22 14:57:00,2022-01-26 09:45:00,4,1.0
oy53uJORRrPayTTvlPEFAJFCQqr2,1,2022-09-30 13:46:00,2022-09-30 17:15:00,1,1.0
oyHp8K8EquQqyrUUgqSJA7N7bCU2,1,2022-07-11 18:20:00,2022-07-11 18:20:00,1,1.0
oyLJb7gz0UWfevbogymq3UHwSZ32,2,2022-04-20 19:32:00,2022-04-20 20:00:00,1,1.0
oyWpTxAQcfONp9b9EM4wZdMeCmt1,3,2024-04-29 03:57:00,2024-10-01 04:08:00,156,1.584962500721156
oyXxeUujeATbHYyOBa8XKesQatH2,1,2022-05-01 14:06:00,2022-05-01 16:10:00,1,1.0
oyeoGqijlYb1O7iKK27cK3yFuNb2,1,2024-05-15 07:34:00,2024-05-15 08:06:00,1,1.0
oyfQ4Nv81uNSHkfrSClwGRTPZBT2,1,2022-02-06 05:49:00,2022-02-27 17:50:00,22,1.0
oylbeUnI1IOgGAUr0bbs5pEyZuf1,1,2023-08-17 03:22:00,2023-08-17 04:19:00,1,1.0
oynMSLeCXrXEP9ViqLyoZxSioNn1,1,2022-10-14 16:19:00,2022-10-14 18:00:00,1,1.0
oyo1BVLFk5hTwKBqJgwHrMcmj7Q2,1,2022-10-05 21:27:00,2022-10-05 21:28:00,1,1.0
oyrR0VONi6RfFJpdDPF5nQ3EFbC2,1,2022-10-05 15:38:00,2022-10-05 15:38:00,1,1.0
oyrdgTkquCZpsyJ3O5wMkQRHfBc2,5,2022-07-24 13:45:00,2022-11-21 17:24:00,121,2.321928094887362
oyrybjLDK7PHlcdTJpnLHoF2IPJ2,1,2022-03-17 22:56:00,2022-03-17 22:56:00,1,1.0
oytBiD51B8ZDl9A1Ifscand8x7t1,1,2022-06-22 18:41:00,2022-06-22 18:46:00,1,1.0
oz5oUT6SLUb0ybpC0NoMpzxKTJm2,2,2022-03-07 03:35:00,2022-03-24 02:33:00,17,1.0
ozOkdghnfVNcZVcshxGZHZtbRoG2,1,2024-08-12 12:40:00,2024-08-12 12:40:00,1,1.0
ozOooWhoK6TEFOD8pyOettJcxzU2,1,2023-04-05 14:57:00,2023-04-05 15:16:00,1,1.0
ozPjJ4ne78UXfFV7U2zfxgObaRg1,1,2022-05-18 14:50:00,2022-05-18 15:06:00,1,1.0
ozTWnyJ9drhRmxaBlPXNXw7LS943,1,2022-03-10 07:58:00,2022-03-10 07:58:00,1,1.0
ozahkKtdm8PqkN22N39NpoY0Lrz1,1,2022-07-29 17:16:00,2022-07-29 17:52:00,1,1.0
ozd63MNqQBXEvEJU90IfVmSn2GI3,1,2022-10-21 15:43:00,2022-10-21 16:01:00,1,1.0
ozxKjPAoJeWK5dFVH1lQqT66Ngf2,1,2022-04-21 15:42:00,2022-04-21 15:58:00,1,1.0
p053GNFrbRRqthvkLOZ6TA9COpU2,2,2022-04-10 10:26:00,2022-04-11 17:51:00,2,1.0
p0AZose1G9NWdAion8qzUJUfXPr2,3,2023-06-29 04:33:00,2024-09-20 01:50:00,449,1.584962500721156
p0LSYPmWw1WbhN7uAiwZIzQGchh2,1,2023-10-24 15:25:00,2023-10-24 15:32:00,1,1.0
p0QxzVhqK4Zc01QMUdRPSAw6cru1,1,2023-01-27 18:53:00,2023-01-27 20:31:00,1,1.0
p0TmyV4r48hD9Vu4sfS9jTZs0FC3,1,2024-04-26 05:49:00,2024-04-26 06:20:00,1,1.0
p0k0V4TaVrTDaPaHf78ui7Yahgw1,2,2022-09-22 13:07:00,2024-09-26 21:37:00,736,1.0
p0s8pqAnmRXBeSqdYyqs1BeKAdc2,1,2022-06-30 14:18:00,2022-06-30 14:18:00,1,1.0
p0tD9pWPHWQvsRUAH3kNkGo1JvA2,1,2023-09-20 08:22:00,2023-09-20 08:57:00,1,1.0
p0vnoaflz8hP3PIAe4AccjRE25p1,1,2024-04-12 06:24:00,2024-04-12 07:39:00,1,1.0
p0vvLF00J7fAS5UDwm09JMwnYzr2,1,2023-02-16 08:58:00,2023-02-16 08:58:00,1,1.0
p16oylf4ecXpulWx2lzpoHzdzne2,1,2023-06-09 17:25:00,2023-06-09 18:20:00,1,1.0
p18x78LHeuR7nEG9L8czJBZHUfG2,1,2024-10-24 10:43:00,2024-10-24 10:43:00,1,1.0
p1APfIGtdFMTClSgLXyAIBF3Gqx1,1,2024-01-30 22:55:00,2024-01-30 23:39:00,1,1.0
p1NIvsGLQ6bo0B9jYazY8h62v7i2,1,2022-03-11 23:07:00,2022-03-11 23:16:00,1,1.0
p1R9BbsrdaM5zKfKVfhVhtGHOds2,1,2022-03-28 09:39:00,2022-03-28 09:39:00,1,1.0
p1UyvEiwXaYpVXXyxTdhCncc47o1,1,2024-10-30 06:18:00,2024-10-30 06:23:00,1,1.0
p1WlnI0X1XTYosXfS39BMtaoGbq2,3,2023-03-18 17:33:00,2023-03-20 17:09:00,2,1.584962500721156
p1f17lzzmtPohn5hGSwyQlE6bVk2,1,2024-10-09 13:36:00,2024-10-09 13:36:00,1,1.0
p1f1LDpUMZgFSV0HqUOKFp0fnWC3,1,2022-03-05 05:17:00,2022-03-05 05:19:00,1,1.0
p1o17p0E4ff2FaoG50RnsJjaSJY2,2,2022-10-11 16:25:00,2022-10-11 16:28:00,1,1.0
p1w46y985jNQVxc4nMZjsyIlCYu1,2,2022-03-31 17:19:00,2022-04-07 00:45:00,7,1.0
p1yNgwtVXbOGzqOdyOTcjT8pDuD2,2,2022-03-18 10:47:00,2022-03-19 06:02:00,1,1.0
p24OHvyLwmh9VtTi97QtYzNYiYQ2,2,2022-08-17 09:27:00,2024-05-17 16:25:00,640,1.0
p24hbF5tRORD22VtRBl5ovYIYHf2,1,2022-08-12 04:19:00,2022-08-12 04:21:00,1,1.0
p28A3q7tEAWZkh13K2gizXIVibQ2,3,2023-02-24 17:15:00,2024-01-26 17:57:00,337,1.584962500721156
p2uKVbNZPyWmNNtIpHPq9oddXDp2,1,2024-11-04 16:45:00,2024-11-04 16:54:00,1,1.0
p35VMrzhfOdtjl9UfoszKMryhAs2,1,2022-03-12 21:53:00,2022-03-12 21:53:00,1,1.0
p36G1cs8Z2eaB5fIg3NoXp0JkpP2,1,2024-11-06 09:13:00,2024-11-06 09:17:00,1,1.0
p3FzvVcL5sQJFb7lzuTjVn8jnuF2,1,2022-03-17 05:15:00,2022-03-18 06:47:00,2,1.0
p3UVIo2g6rgdUKjXqCbtofZkBVl2,1,2024-10-14 22:04:00,2024-10-23 23:43:00,10,1.0
p3cf4nClk9PtzTHASZz261hMZ563,1,2024-09-26 17:54:00,2024-09-26 17:54:00,1,1.0
p3m6hV9n1ngc0c6a8hjDSBnz4fA2,2,2023-03-10 19:12:00,2023-06-20 19:18:00,103,1.0
p3ox8JSVemXPc7LLJnjFuJb1UHP2,1,2023-10-29 01:54:00,2023-10-29 01:54:00,1,1.0
p3q498BWSBQFW3lyaZeeXYeAYxP2,3,2022-06-30 18:25:00,2023-06-14 19:25:00,350,1.584962500721156
p3xbc4pwKPUrZKV3QCbK41jIjS63,1,2022-03-23 23:12:00,2022-03-23 23:12:00,1,1.0
p42ihpM1KLhtF1ffH9kS4y0GnW43,4,2023-05-12 06:48:00,2024-01-24 17:44:00,258,2.0
p4INRva4Z3YGFRnzGz7UUvVW7Rx2,1,2022-03-16 12:48:00,2022-03-16 12:48:00,1,1.0
p4LT49UDwkXeF8s1Z3eZb1Jz1K53,2,2022-06-08 19:27:00,2022-10-12 20:01:00,127,1.0
p4ODNeqybRMix8SYsPlpJK6icth2,1,2024-11-18 03:34:00,2024-11-18 03:34:00,1,1.0
p4S0tXDq8heYEb2AEFSew9Hg6n23,1,2022-11-10 19:31:00,2022-11-10 19:58:00,1,1.0
p4dd0z2JE3MzqUzJ59IujvIMmKi2,1,2023-10-26 18:43:00,2023-10-26 18:43:00,1,1.0
p4shOkKg5dZzcXlhf5Kwk7p8irF2,1,2024-07-11 16:12:00,2024-07-11 18:50:00,1,1.0
p4stxYGRCUNJUahZsI2zWz20xRJ2,1,2024-11-01 22:03:00,2024-11-01 22:23:00,1,1.0
p55B6QoNXVUwqG4JUoBXrpk8wge2,2,2022-04-05 23:11:00,2022-04-05 23:17:00,1,1.0
p5AFcVKKX3O46AUVN6QesxeY9S03,1,2022-03-18 03:14:00,2022-03-18 03:28:00,1,1.0
p5Pq87Xh2QSi0ypbdHlLnBQvOB52,1,2023-10-30 14:18:00,2023-10-30 14:18:00,1,1.0
p5iQSYuJNJcVheB2GZhOdKHmAdm2,1,2022-03-23 04:40:00,2022-03-23 04:40:00,1,1.0
p5kNTCCiMCWFRl65E8pyMnNEqUx1,1,2023-05-19 23:11:00,2023-05-19 23:11:00,1,1.0
p5trcAiymdhGKsNZwtIijR7uTor1,1,2022-06-29 13:40:00,2022-06-29 15:57:00,1,1.0
p61Fi0VvN7Zs5RIV2ptImnGu0ME3,1,2024-09-30 19:49:00,2024-09-30 19:51:00,1,1.0
p6DRdy4KCqZxdfaDbbiyVqJYMOa2,1,2023-05-17 13:44:00,2023-05-17 13:47:00,1,1.0
p6JKjsb45zTaUA1NBFa5oCSW1lD3,1,2023-03-08 23:33:00,2023-03-15 22:58:00,7,1.0
p6JdYen4A7S3BmNNCqZKtcxGSKz2,1,2023-07-20 21:18:00,2023-07-20 21:53:00,1,1.0
p6LHCmpF7QeVdbQZ1BFuZVd7JU73,1,2023-05-17 18:02:00,2023-05-17 19:01:00,1,1.0
p6f51458f6bdXV9C4PuBv9yrP7D2,1,2023-05-11 07:38:00,2023-05-11 07:52:00,1,1.0
p6i4LRQqlHd1KDbMYQKimGj1EQt2,3,2024-09-10 17:31:00,2024-11-04 13:58:00,55,1.584962500721156
p6jscXViUiVPnlGowdhxSDP9PgB3,3,2022-11-18 15:29:00,2023-11-09 20:46:00,357,1.584962500721156
p6laeirBsnN4lsEBdiJfLSf2iHX2,1,2022-07-14 16:23:00,2022-07-14 16:43:00,1,1.0
p6qvA48w7RXEDfuZr8FJjBoa5H22,4,2022-03-28 15:59:00,2022-04-03 09:40:00,6,2.0
p6tFUldepfRKj7DeJLWRc402hTf2,2,2022-03-12 00:59:00,2022-03-17 11:48:00,6,1.0
p7JrBTr4FYg7Ek40D8l76Uczjs33,1,2022-06-16 18:31:00,2022-06-16 21:33:00,1,1.0
p7ZIB7cgk9gS7n7SuMlpR5oSn2y2,2,2024-04-12 13:28:00,2024-04-22 13:25:00,10,1.0
p7grKrkEW3asmhi7Pbh75f9cBS82,3,2022-09-01 16:26:00,2022-09-02 23:32:00,2,1.584962500721156
p7ilM0bw1MTfsdaKhCZgUvvHDVi2,1,2023-09-18 13:33:00,2023-09-18 13:38:00,1,1.0
p7lixeiraXXyyYquTyPWlFSyij53,1,2022-03-14 05:22:00,2022-03-14 05:22:00,1,1.0
p7pnEQJoJoODfj6YZ7CiDNOhNhV2,1,2024-10-08 13:30:00,2024-10-08 13:44:00,1,1.0
p7xGC9fE22NrrqbK9D8GjlDGMiQ2,1,2023-03-14 20:42:00,2023-03-14 20:44:00,1,1.0
p7xKAVIN5IXbDo6Tr2ea1G1QHnB3,1,2024-06-07 16:32:00,2024-06-10 17:04:00,4,1.0
p8EVHitJo9Y08teK24zTnR7Opnx1,1,2023-11-30 18:25:00,2023-11-30 18:44:00,1,1.0
p8F2fvQTvfT55elbPMW9GvQ482l1,1,2023-05-10 10:36:00,2023-05-10 10:42:00,1,1.0
p8G1xioC4hZ9kxwCG4KWwOxJc552,1,2022-10-06 15:37:00,2022-10-11 22:59:00,6,1.0
p8JNuq2LnzanPqHwe31ekKFk7Is1,1,2023-10-17 15:28:00,2023-10-17 15:35:00,1,1.0
p8Rx621CGaWC0l3eV9sIzCT2H5a2,1,2022-06-22 18:33:00,2022-06-22 18:44:00,1,1.0
p8VtDpgEPgdNOaW2B3cUPEIprDO2,1,2022-03-15 08:23:00,2022-03-15 08:23:00,1,1.0
p8akJdN1HFXUJwBkUEH1SVWrfV83,1,2022-05-19 20:15:00,2022-05-19 20:15:00,1,1.0
p8ste6QqUoRCpYOjqTB11AZ6m2g1,1,2024-01-19 20:34:00,2024-01-19 22:45:00,1,1.0
p8uOzKgVwQQl79aN6l3kcF0tjNw1,3,2022-11-18 15:22:00,2024-09-11 19:49:00,664,1.584962500721156
p96EoLG8rgSXrQOlMKqncDHPpsa2,2,2022-06-07 19:25:00,2024-09-11 18:28:00,827,1.0
p9Bw8xVH4uSQRTqf5hZFAjlVrYG3,3,2024-02-29 18:39:00,2024-11-07 21:11:00,253,1.584962500721156
p9N6W7oRcWh4bs8GEJUGLt7n8EO2,1,2022-03-28 11:19:00,2022-03-28 11:19:00,1,1.0
p9ORTANbxIfYVob8z7GRuYsuSxk1,2,2022-03-31 04:38:00,2022-03-31 17:17:00,1,1.0
p9h4ntehPnUrI2BOVPH7BEQrCxm1,2,2022-03-08 11:29:00,2022-03-23 03:44:00,15,1.0
p9jBEBmZXLaLvGpOgwQgCWQWFnD3,1,2023-06-27 18:37:00,2023-06-27 18:37:00,1,1.0
p9okCoky2yYfX2fOt1EkPBVjyfB3,1,2024-10-18 05:42:00,2024-10-19 08:18:00,2,1.0
p9z8i9i6i0NI6XFbSZ25NZ4ZalS2,1,2022-06-30 18:21:00,2022-06-30 19:33:00,1,1.0
pA8QG452XVhGueJVtfSUx8mKZIp1,3,2022-04-22 12:02:00,2022-09-14 07:53:00,145,1.584962500721156
pADgnaj0IBVv2p6YHIkDj0SIQ242,1,2022-03-14 16:26:00,2022-03-14 16:26:00,1,1.0
pAL0LmkH03PVV1LBXAuFQrYRvZD3,4,2023-06-28 19:28:00,2024-11-11 12:48:00,502,2.0
pAXjm7zuqIXi5RAZg7uPw8P44mU2,1,2022-03-21 05:46:00,2022-03-21 05:46:00,1,1.0
pAZlK0pcftN6CjG4fj4z1Oat2Gg2,2,2022-10-12 15:06:00,2024-04-25 20:23:00,562,1.0
pAcMCE2uW9VZ8Oc3rSmQUoTZ0x92,1,2022-04-02 13:01:00,2022-04-02 13:15:00,1,1.0
pAiMFDTdtKP34PfZW51RAtNIb4o2,1,2022-10-19 19:18:00,2022-10-19 19:34:00,1,1.0
pAn8fr4YDyfpGS1c8iLmR8ME2xL2,1,2024-06-04 18:32:00,2024-06-04 18:36:00,1,1.0
pApP0II4EbX6X3LFEI9vT1BpQ6s2,1,2023-07-19 18:23:00,2023-07-19 18:48:00,1,1.0
pAsr4H0TGCU7qIR9nVF0EF4fLgi1,1,2024-08-22 19:24:00,2024-08-22 20:30:00,1,1.0
pAtS6wov5mbF1o5HJp7pgjW4j5L2,1,2024-07-24 23:34:00,2024-07-24 23:34:00,1,1.0
pAtxEUXFz1Y2xl2qASK1vZl0vN83,1,2023-09-14 18:28:00,2023-09-14 18:50:00,1,1.0
pAwG4BIkrdXsXhD9SNIpvrUwIGh2,1,2023-04-30 05:41:00,2023-05-01 04:37:00,1,1.0
pAzUAjis79Z0k7KwWDSZFhJnQDF2,2,2022-03-28 13:58:00,2022-04-08 00:08:00,11,1.0
pB75Vv1jwggqBFbGiwTcnV0WAqB2,2,2022-03-27 20:55:00,2022-03-30 15:20:00,3,1.0
pBHTxUy5ELeKrD1j1EhVcxU6uOy2,1,2022-09-12 14:29:00,2022-09-12 14:52:00,1,1.0
pBLIsHXejYYaF8KR3XU0Zg5zxGF2,1,2023-06-16 15:20:00,2023-06-16 15:49:00,1,1.0
pBMIo830wfT6S9qG67Jh2djg50L2,1,2024-09-26 17:52:00,2024-09-26 19:29:00,1,1.0
pBOG8AMALjS6Z9cGrUBY1GxnLlL2,1,2022-09-09 17:19:00,2022-09-09 17:50:00,1,1.0
pBU2QOVh5Ma8Y2uJ86ql9XOU9Op2,1,2024-02-29 18:25:00,2024-02-29 18:27:00,1,1.0
pBWVU6NrZcOwYunWfjRDddPJVyg1,1,2022-11-03 22:12:00,2022-11-03 22:36:00,1,1.0
pBaycvuUCkfs7qhhZfkR5QnycAp2,1,2022-03-22 09:24:00,2022-03-22 09:24:00,1,1.0
pC6tvnPv1BTXHHVEctciWh0X3ZX2,1,2022-10-05 16:06:00,2022-10-05 16:10:00,1,1.0
pC7UkLOCuJQdq9LAqNPobXwLJWF3,2,2024-07-19 22:27:00,2024-07-29 15:27:00,10,1.0
pCFkqQMhzYYIR4fCsA32X80YJc32,2,2022-03-17 07:34:00,2022-03-18 02:16:00,1,1.0
pCL5uRlUewhbBmRddKHAJUYwOYZ2,1,2022-10-05 16:10:00,2022-10-05 16:10:00,1,1.0
pCNZ01IT8jXGAOu1lxFs0PNELY93,1,2022-05-17 17:29:00,2022-05-17 17:51:00,1,1.0
pCPHE6Znq6YAtuUSjhFpTGlXzOq2,1,2023-09-09 07:46:00,2023-09-09 07:46:00,1,1.0
pCT6MUfLXMTNG3NXxzdPlNhHkq83,3,2024-09-12 04:01:00,2024-10-27 15:52:00,46,1.584962500721156
pCWXyqW8soTs8nCdE5kOYf5Z74Y2,1,2024-08-27 19:13:00,2024-08-27 20:54:00,1,1.0
pCqbgUO4aKaIi5eYulNf8k8CZkz2,1,2022-10-19 19:29:00,2022-10-19 19:52:00,1,1.0
pCxsgVnIEYapGkz2UT1R27BIryZ2,1,2023-06-29 04:33:00,2023-06-29 04:55:00,1,1.0
pDKIjS90fCZBk927cZ86XGpxMnw2,1,2022-10-31 17:58:00,2022-10-31 18:16:00,1,1.0
pDSfcosxW3e7Q9FxuqyzIPQKoHB3,2,2023-02-18 22:35:00,2024-02-02 22:51:00,350,1.0
pDWGqfMMlcNh2l7pmBhupO4kCMz1,1,2024-06-14 15:34:00,2024-06-14 15:34:00,1,1.0
pDeND5VgvOVgFQw3qnijdmuT6zs1,1,2022-04-30 23:20:00,2022-04-30 23:20:00,1,1.0
pDqXszRr5ORPKUmgr7bnlMZtCD12,2,2022-03-21 01:20:00,2022-03-31 20:34:00,11,1.0
pDxmd03DI8NlJ4NjDIIfjifm0xB2,1,2022-03-18 16:13:00,2022-03-18 16:24:00,1,1.0
pE2uW1v1tDfWF7hxAndmHN7eAhU2,1,2022-09-22 14:05:00,2022-09-22 15:52:00,1,1.0
pE37bPkbpXWoDb7AQnupNIGF5Yy2,1,2022-03-13 09:58:00,2022-03-13 09:58:00,1,1.0
pE4vtlN90aV1Srhot1Eb1xYgsC23,1,2023-12-19 15:16:00,2023-12-19 16:44:00,1,1.0
pEBKpWendGZs25STviSr3In8EYu2,1,2024-08-12 15:32:00,2024-08-12 15:37:00,1,1.0
pEEgErIScea0SXp2ME4WJ8eDFl42,1,2024-01-18 12:30:00,2024-01-18 12:32:00,1,1.0
pELyoZjvhrfjsKaWuyqszMul82M2,1,2024-10-18 17:54:00,2024-10-18 18:01:00,1,1.0
pEOehxO6nwM20xKRrXMm3TXZDFo1,1,2023-09-19 16:57:00,2023-09-19 16:57:00,1,1.0
pEP68kdlXZMUAUo4EYUGXIsGjDj1,1,2022-11-13 00:11:00,2022-11-13 01:10:00,1,1.0
pEWDpiQslfeFGjXWzihxTZwXINd2,1,2023-12-30 00:09:00,2023-12-30 00:09:00,1,1.0
pEZM1pVNyNPXg8tqKGb3OqXUMPu2,1,2022-10-21 21:26:00,2022-10-21 21:28:00,1,1.0
pEe7m0AZG8QfPbPck4DS7Kw2axu2,1,2024-05-04 03:53:00,2024-05-04 03:53:00,1,1.0
pEikw8ATAkX8SdSNfyPIpmbkVSK2,1,2023-10-25 19:23:00,2023-10-25 19:23:00,1,1.0
pEr7jtdyZOaRFI2aMUuJF255wRN2,6,2022-10-06 14:13:00,2023-01-15 18:02:00,102,2.584962500721156
pF0VwDfHawOwzzBYtOli3RO0Kbw2,2,2024-09-19 02:25:00,2024-10-01 17:50:00,13,1.0
pF7fuAgozdQ1kIef2x3yqQgAr882,1,2023-04-20 19:26:00,2023-04-20 19:52:00,1,1.0
pF89FGRG2EgKqCSE2Gn1cBkQhZK2,1,2022-01-20 09:37:00,2022-01-21 10:45:00,2,1.0
pF9Igo0lVCNODEVzbe0AWLZO0sc2,2,2022-03-15 01:02:00,2022-03-28 09:05:00,14,1.0
pFGWTq9P0wMhrpdwKwBp92cnZXQ2,1,2022-03-15 19:01:00,2022-03-15 19:28:00,1,1.0
pFGvSJsbXaU8A2JA3rnKYatP9Ol1,3,2023-08-28 03:52:00,2024-09-30 03:34:00,399,1.584962500721156
pFT40R4DMcTHUnlcDQQGoUFyoki1,1,2022-06-07 04:43:00,2022-06-07 04:49:00,1,1.0
pFZ8RPtkeSRNoabFtnvwNyhQ1Bo1,1,2024-09-06 14:03:00,2024-09-06 14:07:00,1,1.0
pFgkcO3I5FVdGTmpzi6u2MJLlIH3,1,2024-08-21 16:57:00,2024-08-21 17:11:00,1,1.0
pFnGq7JEduOJlDe9yRPGGnWAiDK2,1,2024-04-05 01:38:00,2024-04-05 01:38:00,1,1.0
pFxQbF9Ns8U48jOd1mjLTdvtrS72,2,2022-02-06 23:11:00,2022-02-06 23:12:00,1,1.0
pG6xKlV926Rnykw5NQnq1YMpOzM2,1,2022-03-04 09:08:00,2022-03-11 05:12:00,7,1.0
pGDW8rSNn8NfUQGbpf0JiTbtAm23,2,2022-05-17 17:10:00,2022-05-17 18:59:00,1,1.0
pGKFTY3LhDQRNqL9KNr6Sg7lyp22,6,2023-08-16 17:20:00,2024-09-26 18:48:00,408,2.584962500721156
pGKfhuFIaAUCneTI7AlDQakFGH83,1,2022-10-06 15:41:00,2022-10-08 15:14:00,2,1.0
pGOciApiuKhm6xGvMQ6bKre6jeD3,1,2022-09-13 13:16:00,2022-09-13 13:54:00,1,1.0
pGbo3HEu3gP4ocbY6ES6IeDo4TE3,5,2022-03-09 08:08:00,2022-03-28 09:46:00,20,2.321928094887362
pGbwZfbaevag4HXIrtIEcrkCFnO2,1,2022-06-22 18:37:00,2022-06-28 06:06:00,6,1.0
pGoXoI1yHaWHX2Vn4bCZduRUtiT2,1,2022-12-24 19:20:00,2022-12-24 19:20:00,1,1.0
pH1He67USXesfFQmW8cRYOjZeQJ2,1,2022-03-22 23:36:00,2022-03-24 04:48:00,2,1.0
pHAU5mk0rHbSsl2cTYrjLe4jHh43,1,2023-04-05 14:19:00,2023-04-07 13:36:00,2,1.0
pHCdVPAYEfVd3HoBgxnqE2Nr4672,1,2022-03-22 22:01:00,2022-03-22 22:16:00,1,1.0
pHU2dfFbgRNHcf9srWOwqZ8mRi42,1,2024-09-02 22:05:00,2024-09-02 22:05:00,1,1.0
pHcL7eLjgdSFkRDs8BRct4dbFsp1,1,2023-09-13 17:21:00,2023-09-14 00:33:00,1,1.0
pHhHS0Gg9HQZxc6nncYROc0O3k42,4,2022-11-18 15:21:00,2024-03-27 15:42:00,496,2.0
pHiY0jIs0qcxII7CXj3IwuUVfjp2,1,2022-10-14 16:16:00,2022-10-14 17:48:00,1,1.0
pHsMSkJWS2gI6CA1OUqaV60JwEW2,1,2024-08-21 15:33:00,2024-08-21 15:33:00,1,1.0
pHxBQ3qwoaV3TtdHcij4ojXLmVT2,1,2023-10-31 16:53:00,2023-10-31 16:55:00,1,1.0
pI0H2jzNxdh9MupqddY8HGZNr013,1,2022-06-07 03:07:00,2022-06-07 03:57:00,1,1.0
pI19oKAcdoR2XsojddO5S4TUG0I3,1,2022-04-03 18:35:00,2022-04-03 18:35:00,1,1.0
pI2jZtjyJ5XL1mVDKaqW1KCTwnQ2,2,2022-04-15 10:54:00,2022-04-18 04:57:00,3,1.0
pIB03iasLZMItOXM1ggLt0UMFXx1,1,2022-12-08 23:22:00,2022-12-08 23:56:00,1,1.0
pIJxklqKD6cGEZDsCTRs5V8Lpef2,2,2022-03-25 05:24:00,2022-03-28 07:35:00,4,1.0
pIK7qVpDhEclZDtp3binpCZsNZS2,2,2023-03-16 19:25:00,2023-03-16 19:32:00,1,1.0
pINYatyYCIQFMffHsVDFvi10AKG3,1,2023-10-18 21:36:00,2023-10-18 21:48:00,1,1.0
pINhNGLfuzUOE7LgDyTuk3B47dk1,1,2024-01-17 17:28:00,2024-01-27 18:33:00,11,1.0
pIP268zlJDZUmkAOV0v8wjmJNHs1,1,2024-03-28 16:39:00,2024-03-28 16:39:00,1,1.0
pIXj55X2FSYFWmJDQrXFEoetKVc2,1,2022-08-12 08:10:00,2022-08-12 08:10:00,1,1.0
pIb2msbF6nbT2gfVaVj2lyaJNbD3,1,2022-03-11 14:55:00,2022-03-11 14:57:00,1,1.0
pIb4kaKddrgE0QNoQ8UbHrIt3KD2,1,2024-11-14 19:16:00,2024-11-14 19:48:00,1,1.0
pIfJhPE7N2eaI17MD3HuQR5aRjv1,1,2024-10-22 19:31:00,2024-10-22 19:49:00,1,1.0
pIp38fciCFTICnIwLp0A4cUXNDV2,2,2022-11-29 14:22:00,2023-11-28 16:56:00,365,1.0
pIuLGbEleXNrnwYMYlP1nrR1ZEI2,1,2022-02-26 17:46:00,2022-02-26 17:46:00,1,1.0
pIx5YEjh9gakNSZpJbOxaxA8n842,1,2023-11-10 18:30:00,2023-11-10 18:32:00,1,1.0
pIxZmKyA1tNRUYvKrQL9vp2BOSo2,1,2022-03-12 02:45:00,2022-03-12 02:47:00,1,1.0
pIz2DIYvRrcTnc8fkJbtcuBR1H92,1,2024-06-26 23:09:00,2024-06-27 00:07:00,1,1.0
pJImnoSv7CUWCiPe7HvYd9lSSyV2,1,2024-02-18 04:05:00,2024-02-18 04:05:00,1,1.0
pJMy3uLITqXyCx1yk6QyPv3PNAv1,1,2022-07-14 18:24:00,2022-07-14 18:42:00,1,1.0
pJPBXRGHLjZvuQA4ugvuHXo1nUY2,1,2024-10-18 05:41:00,2024-10-18 05:47:00,1,1.0
